raw_text,truncated_prompt,category_id,category_name,subcategory_id,subcategory_name
Can you help me pull the latest transaction report for merchant Delta? ASAP.,Can you help me pull the latest transaction report for merchant Delta? ASAP.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year?,What are the limits for Centurion lounge access this year?,1,Production Support & Debugging,74,Error Code Exception
Is the API endpoint for real-time authorizations down today? ASAP.,Is the API endpoint for real-time authorizations down today? ASAP.,0,Software Engineering & Development,3,Api Rest Graphql
How do I process a refund for a customer whose card ends in 5016? ASAP.,How do I process a refund for a customer whose card ends in 5016? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3.,Please explain the new American Express platinum benefits for Q3.,11,American Express & Payments,54,American Express Amex
How do I process a refund for a customer whose card ends in 2403? Urgent.,How do I process a refund for a customer whose card ends in 2403? Urgent.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Please advise.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Please advise.",11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? ASAP.,Is the API endpoint for real-time authorizations down today? ASAP.,0,Software Engineering & Development,3,Api Rest Graphql
How do I reset the password for my Amex corporate card? Pls.,How do I reset the password for my Amex corporate card? Pls.,4,Cyber Security & Identity,128,Amex Card Risk
What are the limits for Centurion lounge access this year? Help.,What are the limits for Centurion lounge access this year? Help.,1,Production Support & Debugging,74,Error Code Exception
Where can I find the compliance guidelines for cross-border payments? Urgent.,Where can I find the compliance guidelines for cross-border payments? Urgent.,11,American Express & Payments,54,American Express Amex
How do I reset the password for my Amex corporate card? Help.,How do I reset the password for my Amex corporate card? Help.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Amazon?,Can you help me pull the latest transaction report for merchant Amazon?,11,American Express & Payments,54,American Express Amex
Necesito presentar una disputa por un cargo de $3793.29 en mi cuenta corporativa. ASAP.,Necesito presentar una disputa por un cargo de $3793.29 en mi cuenta corporativa. ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Necesito presentar una disputa por un cargo de $4500.92 en mi cuenta corporativa. Please advise.,Necesito presentar una disputa por un cargo de $4500.92 en mi cuenta corporativa. Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
How do I reset the password for my Amex corporate card? ASAP.,How do I reset the password for my Amex corporate card? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks.,1,Production Support & Debugging,74,Error Code Exception
How do I reset the password for my Amex corporate card? ASAP.,How do I reset the password for my Amex corporate card? ASAP.,4,Cyber Security & Identity,128,Amex Card Risk
Can you help me pull the latest transaction report for merchant Starbucks? ASAP.,Can you help me pull the latest transaction report for merchant Starbucks? ASAP.,11,American Express & Payments,54,American Express Amex
Is the API endpoint for real-time authorizations down today? ASAP.,Is the API endpoint for real-time authorizations down today? ASAP.,0,Software Engineering & Development,3,Api Rest Graphql
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks in advance.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Thanks in advance.,1,Production Support & Debugging,74,Error Code Exception
I am getting an error code 403 when trying to access the internal Amex risk dashboard.,I am getting an error code 403 when trying to access the internal Amex risk dashboard.,1,Production Support & Debugging,74,Error Code Exception
How do I process a refund for a customer whose card ends in 7445? Thanks in advance.,How do I process a refund for a customer whose card ends in 7445? Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
How do I process a refund for a customer whose card ends in 3096? Thanks.,How do I process a refund for a customer whose card ends in 3096? Thanks.,4,Cyber Security & Identity,128,Amex Card Risk
How do I process a refund for a customer whose card ends in 8828? Please advise.,How do I process a refund for a customer whose card ends in 8828? Please advise.,4,Cyber Security & Identity,128,Amex Card Risk
"Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Pls.","Por favor, explique los nuevos beneficios de American Express Platinum para el tercer trimestre. Pls.",11,American Express & Payments,54,American Express Amex
Where can I find the compliance guidelines for cross-border payments? Pls.,Where can I find the compliance guidelines for cross-border payments? Pls.,11,American Express & Payments,54,American Express Amex
What are the limits for Centurion lounge access this year? ASAP.,What are the limits for Centurion lounge access this year? ASAP.,1,Production Support & Debugging,74,Error Code Exception
What is the current exchange rate for USD to GBP for international settlements? Thanks.,What is the current exchange rate for USD to GBP for international settlements? Thanks.,1,Production Support & Debugging,74,Error Code Exception
What are the limits for Centurion lounge access this year? ASAP.,What are the limits for Centurion lounge access this year? ASAP.,1,Production Support & Debugging,74,Error Code Exception
Is the API endpoint for real-time authorizations down today? ASAP.,Is the API endpoint for real-time authorizations down today? ASAP.,0,Software Engineering & Development,3,Api Rest Graphql
What are the limits for Centurion lounge access this year? ASAP.,What are the limits for Centurion lounge access this year? ASAP.,1,Production Support & Debugging,74,Error Code Exception
Please explain the new American Express platinum benefits for Q3. Please advise.,Please explain the new American Express platinum benefits for Q3. Please advise.,11,American Express & Payments,54,American Express Amex
I am getting an error code 403 when trying to access the internal Amex risk dashboard. Pls.,I am getting an error code 403 when trying to access the internal Amex risk dashboard. Pls.,1,Production Support & Debugging,74,Error Code Exception
Necesito presentar una disputa por un cargo de $4701.35 en mi cuenta corporativa. Thanks in advance.,Necesito presentar una disputa por un cargo de $4701.35 en mi cuenta corporativa. Thanks in advance.,4,Cyber Security & Identity,128,Amex Card Risk
Please explain the new American Express platinum benefits for Q3.,Please explain the new American Express platinum benefits for Q3.,11,American Express & Payments,54,American Express Amex
